7L0G0	Open reduction of congenital dislocation of hip	16
7L0G1	Primary osteotomy of pelvis for correction of congenital deformity of hip	16
7L0G2	Secondary arthroplasty of hip for correction of congenital deformity	2
7L0G3	Intraarticular soft tissue procedure for correction of congenital deformity of hip	1
7L0G5	Osteotomy of ilium for correction of congenital deformity of hip	3
7L0G6	Femoral osteotomy for correction of congenital deformity of hip	26
7L0G7	Pelvic osteotomy for congenital deformity of hip	9
7L0G8	Salter osteotomy for congenital deformity of hip	16
7L0G9	Pemberton osteotomy for congenital deformity of hip	3
7L0GA	Chiari osteotomy for congenital deformity of hip	5
7L0GC	Shelf procedure for correction of congenital deformity of hip	3
7L0H	Correction of congenital deformity of leg	2
7L0H2	Excision of anlage of fibula	1
7L0H5	Reversal of rotation plasty of ankle for correction of congenital deformity of leg	1
7L0H6	Coventry tibial osteotomy	80
7L0H8	Open reduction congenital dislocation of patella	1
7L0Hz	Correction of congenital deformity of leg NOS	2
7L0J	Primary correction of congenital deformity of foot	43
7L0J1	Posterior release of joints of foot for correction of congenital deformity of foot	2
7L0J2	Medial release of joints of foot for correction of congenital deformity of foot	14
7L0J4	Posteromedial release of clubfoot	6
7L0K	Other correction of congenital deformity of foot	51
7L0K0	Osteotomy of body of os calcis	10
7L0K1	Wedge tarsectomy for correction of congenital deformity of foot	8
7L0K3	Separation of tarsal coalition	1
7L0K4	Triple arthrodesis for correction of congenital deformity	7
7L0K5	Dilwyn Evans procedure for correction of congenital deformity	3
7L0K6	Metatarsal osteotomy for correction of congenital deformity	8
7L0Ky	Other specified other correction of congenital deformity of foot	2
7L0L	Correction of minor congenital deformity of foot	7
7L0L0	Release of Streeter(constriction) band	1
7L0L1	Release of syndactyly of toes	8
7L0L2	Amputation of supernumerary toe	6
7L0L3	Correction of curly fifth toe	11
7L0L4	Correction of congenital crossed toes	2
7L0M0	Replantation of ear	1
7L0N	Correction of complex craniofacial deformity	2
7L0N0	Cranio-orbital remodelling for plagiocephaly	1
7L0N2	Cranio-orbital remodelling, unspecified	3
7L0z	Operations covering multiple systems NOS	5
7L10	Continuous infusion of therapeutic substance	2
7L100	Continuous subcutaneous infusion of insulin	1
7L10y	Other specified continuous infusion of therapeutic substance	1
7L10z	Continuous infusion of therapeutic substance NOS	2
7L11	Injection of therapeutic substance	19
7L111	Injection of gamma globulin	1
7L113	Injection of Sandoglobulin	1
7L114	Injection of adrenaline	1
7L161	Intravenous chemotherapy	2
7L168	Intravenous injection of Methotrexate	1
7L172	Blood withdrawal for testing	1
7L18	Intramuscular injection	328
7L182	Intramuscular chemotherapy	1
7L184	Intramuscular injection for local action	25
7L185	Intramuscular injection of vitamin B12	573
7L188	Intramuscular infiltration of botulinum toxin	8
7L18z	Intramuscular injection NOS	5
7L19	Subcutaneous injection	51
7L191	Injection of steroid for local action NEC	7
7L197	Subcutaneous injection of Pneumovax II	3
7L198	Subcutaneous injection of insulin	6
7L19A	Injection of triamcinolone into keloid scar	18
7L19B	Subcutaneous injection of heparin	1
7L19E	Injection of triamcinolone	1
7L19y	Other specified subcutaneous injection	2
7L1A	Compensation for renal failure	106
7L1A0	Renal dialysis	108
7L1A1	Peritoneal dialysis	168
7L1A2	Haemodialysis NEC	291
7L1A3	Haemofiltration	6
7L1A4	Automated peritoneal dialysis	1
7L1A5	Continuous ambulatory peritoneal dialysis	6
7L1A6	Peritoneal dialysis NEC	2
7L1Az	Compensation for renal failure NOS	1
7L1B	Placement of ambulatory apparatus for compensation for renal failure	2
7L1B0	Insertion of ambulatory peritoneal dialysis catheter	20
7L1B1	Removal of ambulatory peritoneal dialysis catheter	8
7L1C	Placement of other apparatus for compensation for renal failure	1
7L1C0	Insertion of temporary peritoneal dialysis catheter	2
7L1H	External resuscitation	20
7L1H0	Direct current cardioversion	124
7L1H1	External cardioversion NEC	19
7L1H2	Internal electrode cardioversion	1
7L1H3	Electrical sinus rhythm conversion	1
7L1H5	Electrical carotid sinus stimulation	1
7L1a	Cognitive behavioural therapy	18
7M0e2	Meta-Iodo-Benzyl-Guanidine (MIBG) scan	2
7M330	Epidural anaesthetic NEC	3
7M332	Epidural anaesthesic using sacral approach	56
7M34	Local anaesthetic	305
7M340	Local anaesthetic nerve block	20
7M341	Injection of local anaesthetic NEC	2
7M345	Guanethidine block	1
7P071	Cardiac computed tomography angiography	1
7P075	Myocardial perfusion scan	7
7P077	Exercise tolerance test with technetium Tc-99m tetrofosmin	2
7P084	Thallium stress test	3
7P09	Diagnostic imaging of genitourinary system	1
7P090	Voiding cystourethrogram	5
7P091	Ultrasound of scrotum	166
7P092	Ultrasound of testes	389
7P093	Ultrasound of kidneys	207
7P094	Ultrasound of bladder	40
7P095	Static renogram	19
7P096	MAG3 renogram	36
7P0B1	Bone scan - special views	1
7P0By	Other specified bone scanning procedures	2
7P0Bz	Bone scanning procedures NOS	6
7P0C3	Lung ventilation scanning NEC	2
7P0D1	Hepatobiliary nuclear scan	1
7P0G4	Holter extended electrocardiographic recording	5
7P0G5	Cardiomemo electrocardiographic monitoring	5
7P0H0	Transthoracic echocardiography	17
7P0H3	Epicardial echocardiography	2
7P0H4	Stress echocardiography	12
7P0H5	Fetal echocardiography	6
7P0Hz	Diagnostic echocardiography NOS	1
7P0K0	Nuclear bone scan of whole body	15
7P0Kz	Nuclear bone scan NOS	5
7P130	C14 urea helicobacter pylori breath test	16
7P142	Test strip urinalysis	15
7P19	Pacemaker testing	1
7P19y	Other specified pacemaker testing	1
8156	Attention to urinary catheter	77
81H1	Dressing of ulcer	1478
81H2	Dressing of burn	182
81H5	Change of dressing	1005
85B	Tissue inject.for local action	33
85B6	Trigger point inj-local action	7
85BE	Injection of carpal tunnel	91
85BZ	Tissue inj.- local action NOS	1
85C3	Inject prostate - local action	1
886	Injection/puncture of artery	1
8A1	Metabolic monitoring	15
8A12	Diabetic crisis monitoring	3
8A13	Diabetic stabilisation	16
8A14	Dehydration monitoring	9
8A15	Haemolysis monitoring	9
8A16	Starvation monitoring	1
8A17	Self monitoring of blood glucose	14473
8A18	Self monitoring of urine glucose	3606
8A19	Self monitoring of blood and urine glucose	182
8A1A	Self monitoring urine ketones	2
8A1Z	Metabolic monitoring NOS	1
8A4	Respiratory monitoring	1
8A44	Pulse oximetry monitoring	370
8A52	Continuous ECG monitoring	322
8B23	Drug addiction therapy	838
8B28	Lipid lowering therapy	2703
8B2B	Nicotine replacement therapy	12293
8B2N	Drug addiction detoxification therapy - methadone	1
8B2P	Drug addiction maintenance therapy - methadone	1
8B3H	Medication requested	2
8B3T	Over the counter aspirin therapy	9955
8B5	Dietary regime	151
8B52	Fluid diet	4
8B57	Weight reducing diet	1455
8B58	Atkins diet	1
8B5A	Glycaemic index diet	1
8B5Z	Dietary regime NOS	7
8B63	Salicylate prophylaxis	24345
8B6A	Statin prophylaxis	14829
8BA2	Terminal care	43
8BA8	Alcohol detoxification	1035
8BA9	Detoxification dependence drug	14
8BAH	Exercise on prescription	2130
8BAe	Anticipatory palliative care	7
8BJ1	Palliative treatment	104
8BL2	Patient on maximal tolerated therapy for diabetes	2248
8C95	Carer reassured	47
8CA	Patient given advice	114
8CA1	Patient advised to rest	1
8CA2	Patient advised not to eat	1
8CA3	Patient advised re OTC medicat	39
8CA4	Patient advised re diet	93642
8CA40	Pt advised re wt reducing diet	10797
8CA41	Pt advised re diabetic diet	3314
8CA42	Pt advised re gluten free diet	67
8CA43	Pt advised-phenylal. free diet	1
8CA44	Pt advised re high fibre diet	245
8CA45	Pt advised re low residue diet	27
8CA46	Pt advised re low fat diet	9229
8CA47	Patient advised re low cholesterol diet	8274
8CA48	Pt advised re low salt diet	12571
8CA49	Pt advised - lactose free diet	49
8CA4A	Pt advis-low carbohydrate diet	38
8CA4B	Pt advised re low protein diet	26
8CA4C	Pt advised - high protein diet	156
8CA4D	Pt advised re milk free diet	84
8CA4E	Pt advised re egg free diet	10
8CA4F	Pt advised re vegetarian diet	7
8CA4G	Pt advised re vegan diet	3
8CA4z	Pt advised re diet NOS	327
8CA5	Patient advised re exercise	69023
8CA8	Patient Advised not to Drive	2
8CA9	Patient Advised to inform DVLA	8
8CAB	Patient advised about exposure to the sun	695
8CAB0	Patient advised to use sunblock	2
8CAD	Patient advised about the need for insect repellent	3
8CAG	Pneumococcal immunisation advised in surgery	4
8CAJ	Patient advised about driving	9
8CAK	Patient given telephone advice out of hours	1840
8CAL	Smoking cessation advice	163559
8CAM	Patient advised about alcohol	67318
8CAN	Patient given telephone advice during surgery hours	10
8CAP	Head injury advice given	16
8CAS	Advised to attend for retinal screening	295
8CAV	Patient advised about renal disorder	4
8CAY	Advised risk of deep vein thrombosis in air travel	186
8CAZ	Patient given advice NOS	8
8CAc	Advised to contact physiotherapy triage service	4
8CAf	Patient advised to contact emergency ambulance service as soon as possible	1
8CAh	Advice regarding symptoms on discontinuation of selective serotonin re-uptake inhibitor	27
8CAk	Patient advised to delay filling of prescription	15
8CAw	Advice about long acting reversible contraception	1502
8CB	Had a chat to patient	6745
8CE1	Alcohol leaflet given	41
8CE4	Diet leaflet given	1210
8CI	Had a chat to parent	256
8CM1	On gold standards palliative care framework	486
8D7	Urinary bladder control	216
8D71	Incontinence control	30
8D73	Nocturnal bladder warning syst	31
8D74	Indwelling urethral catheter	765
8D75	Penile sheath provision	118
8D76	Suprapubic catheter in situ	33
8D7Z	Urinary bladder control NOS	56
8E71	Therapeutic exercise	200
8E72	Active exercise	523
8E73	Assisting exercise	1
8E74	Muscle strength exercise	389
8E97	Bladder training	1
8E98	Taught self catheterisation	2
8G	Psychotherapy/sociotherapy	948
8G1	General psychotherapy	86
8G10	Psychotherapy - behavioural	156
8G11	Psychotherapy - cognitive	98
8G12	Psychotherapy - psychodynamic	29
8G13	Cognitive-behaviour therapy	391
8G14	Cognitive analytic therapy	22
8G15	Computerised cognitive behavioural therapy	110
8G2	Functional psychotherapy	2
8G21	Family therapy	268
8G3	Aversion therapy	1
8G31	Aversion ther-behaviour correc	1
8G32	Aversion therapy - alcoholism	8
8G3Z	Aversion therapy NOS	1
8G43	Disabling psych.problem rehab.	1
8G5	Daily life psychotherapy	4
8G51	Group psychotherapy	40
8G52	Antiphobic therapy	2
8G61	Potential suicide care	7
8G71	Care of potential criminal	1
8G8	Therapeutic hypnosis	143
8G81	Hypnosis for therapy	62
8G8Z	Therapeutic hypnosis NOS	40
8G9	Other psychotherapy	12
8G91	Therapeutic psychology	100
8G92	Learned heart rate control	20
8G93	Conscious B.P. control	13
8G94	Anxiety management training	199
8G96	Problem solving therapy	1
8G97	Bibliotherapy	1
8G9B	Sleep hygiene behaviour education	37
8G9Z	Other psychotherapy NOS	5
8GA	Psychological nursing	4
8GA0	Crisis intervention	165
8GB	Social case work	9
8GB1	Medical social worker involved	4
8GBZ	Social case work NOS	2
8GC	Voluntary social agency	49
8GD	Child guidance therapy	54
8GD1	Therapeutic child guidance	2
8GDZ	Child guidance therapy NOS	27
8GE	Social care	91
8GE2	Substitute mothering	1
8GE3	Care of disabled	104
8GE4	Care of aged	117
8GE5	Holiday relief admission	4
8GE6	Day centre care	183
8GE7	Foster care	106
8GE70	Application to foster a child	61
8GE71	Own child has been fostered	8
8GE8	Adoption	58
8GE81	Child for adoption	14
8GE9	Respite care	112
8GEA	Care from relatives	2088
8GEB	Care from friends	260
8GEZ	Other social care NOS	947
8GF	Other psychosociological care	1
8GFZ	Other sociopsych. care NOS	1
8GZ	Psycho./socio.- therapy NOS	28
8H	Referral for further care	132448
8H1	Admit to intensive care unit	98
8H11	Admit to cardiac ITU	12
8H12	Admit to respiratory ITU	4
8H13	Admit to neurological ITU	1
8H15	Admit to burns unit	15
8H16	Admission to special care baby unit	1
8H1Z	Admit to intensive c.u. NOS	6
8H2	Emergency hospital admission	10271
8H21	Admit medical emergency unsp.	7078
8H22	Admit surgical emergency unsp.	3483
8H23	Admit psychiatric emergency	421
8H230	Emerg psychiatric admiss MHA	108
8H24	Admit geriatric emergency	232
8H25	Admit paediatric emergency	3867
8H26	Admit gynaecological emergency	1123
8H27	Admit obstetric emergency	713
8H28	Admit orthopaedic emergency	782
8H29	Admit ENT emergency	378
8H2A	Admit trauma emergency	114
8H2B	Admit ophthalmological emerg.	278
8H2C	Admit rheumatology emergency	7
8H2D	Admit dermatology emergency	6
8H2E	Admit neurology emergency	58
8H2F	Admit urology emergency	376
8H2H	Admit haematology emergency	6
8H2I	Admit plastic surgery emergenc	48
8H2J	Admit diabetic emergency	14
8H2K	Admit oral surgical emergency	10
8H2L	Admit psychogeriatric emergency	5
8H2M	Admit renal medicine emergency	14
8H2N	Admit neurosurgical emergency	6
8H2O	Admit cardiothoracic emergency	31
8H2P	Emergency admission, asthma	1451
8H2Q	Admit cardiology emergency	97
8H2R	Admit COPD emergency	180
8H2S	Admit heart failure emergency	2
8H2T	Emergency voluntary psychiatric admission under Mental Health Act	1
8H2Z	Admit hospital emergency NOS	514
8H3	Non-urgent hospital admission	2195
8H31	Non-urgent hosp.admission unsp	599
8H33	Day hospital care	2921
8H34	Psychiatric day care	99
8H35	Admitted to alcohol detoxification centre	101
8H36	Non-urgent medical admission	670
8H37	Non-urgent surgical admission	2195
8H38	Non-urgent psychiatric admisn.	161
8H39	Non-urgent geriatric admission	15
8H3A	Non-urgent paediatric admisn.	357
8H3B	Non-urgent gynaecol.admission	826
8H3C	Non-urgent obstetric admission	53
8H3D	Non-urgent orthopaedic admisn.	757
8H3E	Non-urgent ENT admission	592
8H3F	Non-urgent trauma admission	14
8H3G	Non-urgent ophthalmolog.admisn	277
8H3H	Non-urgent rheumatology admisn	22
8H3I	Non-urgent dermatology admisn.	41
8H3J	Non-urgent neurology admission	28
8H3K	Non-urgent urology admission	391
8H3L	Non-urgent radiotherapy admisn	2
8H3M	Non-urgent haematology admisn.	11
8H3N	Non-urgent plastic surg.admisn	219
8H3P	Non-urgent respiratory admission	7
8H3Q	Non-urgent psychogeriatric admission	5
8H3R	Non-urgent renal medicine admission	10
8H3S	Non-urgent neurosurgical admission	14
8H3T	Non-urgent cardiothoracic admission	20
8H3U	Non-urgent oral Surg.admission	52
8H3V	Non-urgent cardiological admission	89
8H3Z	Other hospital admission NOS	1429
8H4	Referral to physician	13532
8H41	General medical referral	17120
8H42	Referral to paediatrician	18958
8H43	Dermatological referral	41665
8H44	Cardiological referral	27942
8H45	Immunological referral	1895
8H46	Neurological referral	14057
8H47	Geriatric referral	2192
8H48	Gastroenterological referral	16395
8H49	Psychiatric referral	14366
8H4A	Referred to venereologist	574
8H4B	Referred to rheumatologist	12121
8H4C	Referred to chest physician	3900
8H4D	Referral to psychogeriatrician	1240
8H4E	Referral to oncologist	674
8H4F	Referral to diabetologist	1573
8H4G	Refer to radiotherapist	81
8H4H	Refer to clin pharmacologist	22
8H4I	Refer to geneticist	488
8H4J	Referred to anaesthetist	285
8H4K	Referred to endocrinologist	2381
8H4L	Referred to nephrologist	1047
8H4M	Referral to community paediatrician	532
8H4N	Referral to paediatric cardiologist	129
8H4O	Referral to paediatric neurologist	129
8H4P	Referral to child psychiatrist	727
8H4Q	Referral to paediatric endocrinologist	21
8H4R	Referral to cardiology special interest general practitioner	70
8H4S	Referral to dermatology special interest general practitioner	839
8H4T	Referral to ophthalmology special interest general practitioner	76
